text,wrong
讲不出,蒋不珠
幺,一
幺,一
幺,一
幺,一
一幺,一一
九,三
三七,五六
九,三
姜戈,江哥
赵丽蓉,赵立龙
版,吧
江南,交南
才子,牌子
龙威,萌威
杨宗纬,姚宗伟
彼,比
男彼女,男比女
米,你
四戒,四界
集,级
商城,双城
她,他
厂商,市场
都,烧
上榜,上网
嘛,吗
新款,五款
杨健,氧健
核审,河审
采样,采料
它,他
下工夫,下功夫
易南,一南
苏区,苏屈
伙,火
兼职,禁制
秘辛,密心
健康,见方
甚龙,胜容
企资,基金
尤为,优为
突出,初出
银行,一行
存折,存款
谋划,策划
向,相
获悉,有息
瑞丽,瑞利
艺人,一人
支付,之付
杜虹,杜红
逝者,侍者
一一,十一
意查,一查
返台,反弹
将,交
将,交
海淀,海定
身体,身级
首置,手制
及,即
平稳,评委
供地,工地
的,地
召开,招开
粳稻,更稻
适宜区,市宜区
全方位,全方为
逐步,逐渐
乡间,乡村
在,再
胃中,魏公
食物,失误
只是,指示
住宅,入宅
设项,摄像
涉犯,涉贩
除尘,出尘
空调,开通
眼镜,引进
冲凉,冲粮
亮度,亮路
富士通,复士通
净化器,净化剂
净化器,净化剂
汉朗,焊挡
净化器,净化剂
维鲸,伪京
海信,海线
器乐,契约
童声,童生
数学,数字
风量,挡风
杀菌,纱菌
除味,除卫
升高,身高
下,左
左边,编造
向下,恰恰
送风,送慌
闹钟,闹宫
风,方
扫风,扫峰
使者,实者
制冷,致冷
中风,中方
设,射
减弱,解弱
制冷,质冷
低风,低方
十,时
片头,骗头
卫视,卫遂
十,时
增大,曾大
一首,一手
民歌,敏哥
艾玲,爱琳
放来,饭来
一首,一手
点六,九点
六八,六百
八二三,八十八
幺,四
幺,三
零,一
幺,一
密阳,米娅
魔笛,摩笛
战士,战事
风二零一四,峰二零一四
宝宝,面包
学车,雪车
铁臂,铁壁
晴天,成天
拳击,前机
降准,降落
铜像,铜匠
变色,遍色
田博,田伯
冒雨,贸易
公祭,公益
的,了
德尔,德二
退赛,退散
君,军
杜虹,杜红
的,等
集,及
抢建,抢件
盘整,排升
掌嘴,章者
时日,十日
致死,致此
许昕,许鑫
一言不和,一言不合
祝峥,助铮
女士,女师
以,已
男配角,男配杰
她,他
证券,征券
证券,证件
除尘,除差
音响,音箱
音响,音箱
智能,智囊
调亮,桥亮
冲凉,冲良
黄色,划色
紫色,纸上
台灯,牌灯
小巢,小茶
中亮,钟亮
白色,百色
布鲁,布炉
雅尔,雅耳
莱克,莱客
博世,博士
格兰仕,格兰式
创维,创为
飞利浦,肺利骨
器乐,契约
男声,男生
低声,低伤
摇滚,雅关
近代,金代
往右,我右
一,亿
橙,肠
朝,查
调亮,调量
日出,日初
变亮,变量
风,峰
风小,冯小
一档,一打
风量,风亮
成,呈
调换,调化
麻烦,麻饭
烦请,翻清
切换,切缓
你,您
风,冯
温度,弯路
风量,风亮
空调,空车
温度,温路
调,跳
换,还
扳机,扳击
浮夸,浮花
行,团
卫视,问视
轮播,轮波
音量,烟量
卫视,卫市
逍遥,夏遥
想,小
失恋,师弟
胡彦斌,胡艳兵
海妹,海媚
歌,哥
西拉,希拉
拨浪鼓,波浪鼓
苦恋,苦练
风,方
红歌,红干
刀郎,大郎
幺,一
四幺七四,四一七四
九四,九式
二千,一百
点七二,七十二
七千,其下
七五,九七
幺,一
虎域,虎玉
怨咒,怨昼
皮影戏,脾氧谢
九磅,酒保
朱莉,吉利
蓝骨,栏骨
枪,强
飙风,赵风
引擎,眼前
哈姆,汉姆
青春,轻吹
夏花,下瓜
绝色,角色
双娇,双交
第二部,第二步
第四,滴士
利刃,利院
寰宇,华影
榭,米
贾永婕,贾永杰
时速,速速
刺伤,刺杀
拉伤,扎伤
药,要
用,英
只要,主要
丰台,优住
进来,近来
赛段,下段
她,他
再现,在线
越,最
恢,徽
还是,韩氏
吞食,吞噬
控疾,控急
登录,登陆
前置,时间
许,徐
哀思,埃思
中粮,忠良
下三烂,下三滥
丹麦,丹曼
阿尔萨森,阿尔萨村
男单,男丹
现在,现外
了,地
赛季,三季
入市,入室
无锡,误期
半城,扮成
她,他
首款,收款
牌,而
亚豪,亚华
榜上,我们
答,打
两人,二人
口径,孔径
失真,失针
它们,他们
上游,上优
办法,方法
入市,入室
蜇伤,蛰伤
论坛,以待
扶养,抚养
停,婷
右转,右短
音响,音箱
音响,音箱
冲凉,冲良
聚会,聚贵
小巢,小朝
海尔,海儿
器乐,契乐
摇滚,不问
爵士,绝世
前卫,前未
组歌,祖歌
辅热,腹热
吹风,推风
扫风,扫封
电,店
烦请,反省
制暖开,质暖开
宫崎骏,宫奇骏
珠江,朱家
卫视,卫市
十,时
一集,一级
川,团
王菲,广飞
魏佳艺,魏嘉译
歌,根
王麟,王林
无颜,无言
幺,一
幺,一
幺,一
六十,六百
九十,九是
二百,两百
一千二百,一千两百
点,十
十二点,二十七
人猿,人员
全城,全程
全城,全程
全城,全程
车父,车付
危途,微图
二马,二码
杉杉,姗姗
三公,三弓
酷劲,促进
一次,疑似
访问,反问
王浩,王皓
世锦赛,市锦赛
七年,七烟
基民,饥民
棉质,棉制
蓝港,蓝岛
资金,司机
一百,地板
欲,遇
吓退,下退
常态,塑加
有偿,有常
男排,南排
酷派,酷败
削减,消减
他,它
参加,洪水
由,有
上证所,上政所
炒令,新股
这次,一次
见金,建金
剪开,剪裁
陈杰,陈洁
一子,义子
搜狐,缩狐
少林,少年
以往,认为
为,吃
杨浦区,洋土区
纪录,记录
拒,聚
搜狐,搜捕
讯,训
恐将,孔江
清扫,秦松
音响,音效
音响,音箱
最暗,坠暗
高亮,高令
微亮,微量
日立,日历
莱克,莱客
惠科,慧客
海信,海星
朋客,蒙克
爵士,绝世
混声,混生
世界,世间
朋克,彭克
前卫,蔷薇
微风,威风
转圈,转签
四档,四道
灯带,灯待
升高,身高
黄白,黄杯
灯具,冬剧
煮,住
速冻,苏东
饺,角
浓些,浓鲜
风量,挡风
竹,逐
模式,卧式
大火,大虎
通话,通画
大点,大典
三档,三等
一度,意度
空调,宫调
关,官
扫风,扫封
掉,调
剧集,聚集
到,了
孙悦,岁月
无敌,吴迪
邓紫棋,邓子基
伤别,伤笔
之泉,之权
嗯,摁
一首,一手
汪峰,汪风
梦回,孟回
邓紫棋,邓紫期
梦,孟
冰雨,冰语
九五,十五
六十,六百
一幺,一一
幺,一
豫剧,预计
乃移,哪一
一仆二主,一普二主
赌侠,毒虾
夜跑,夜炮
她,他
一天,一片
抛后,剖后
王立卓,王立博
过快,够快
富士,复试
将,加
土曼,世曼
柯震东,柯振东
慢射,漫射
书写,输血
戈壁,隔壁
徐晨,徐成
对,队
传出,从传
晨播,陈波
晋城,进城
环形,环行
扬声器,扬生器
小伙,小火
盼,判
她,他
市,是
失去,失气
年报,前爆
琳娜,艾琳
常平,长平
一,以
中证,中症
实施,事实
有,又
还,黑
进账,成功
处于,出于
千城,牵成
回购,灰构
拳赛,全赛
曝出,爆出
陷坑,坑洞
寒意,含义
人土,忍土
形势,情势
停,请
冲凉,冲粮
模式,莫式
亮度,量度
亮度,亮毒
一点,一遍
创维,开创
日立,日历
杨子,扬子
朋客,喷克
爵士,绝世
爵士,爵世
石人,诗人
政治,邓志
无,吴
风速,公诉
闪变,闪电
启客,起客
最亮,对亮
睡眠,一眠
绿,率
风开,分开
空调,控调
制暖,滞暖
停,亭
扫风,扫封
卫视,卫知
复刻,复课
庾澄庆,于澄庆
尖兵,兼冰
罪名,取名
莫艳琳,莫彦林
幺,一
零九幺,零九一
神僧,催神
郭冬临,郭冬林
龙争虎斗,龙臻虎斗
亦,一
那点,闹点
少男,少楠
奶爸,乃爸
卫斯理,魏斯理
绝色,角色
双娇,双骄
顾建,故见
钱骏,钱俊
惜贷,期贷
温江,温州
中新网,中新宝
清晨,凌晨
收权,搜权
咨询,资讯
再,在
掀,先
截至,截止
连克,联克
西化,希化
力克,立刻
陈忆梅,陈一梅
给予,急于
实施,实际
这一,对于
骏豪地,运豪地
张胜,张盛
相关,相对
熊艾春,熊爱春
百分之二十,百分之二百
整机,整级
该生,该升
滞后,行动
世界,事件
林林,琳琳
停,婷
清扫,青少
机器人,气夕园
继续,只是
打开,打哈
音响,音箱
打开,打害
智能,阵聋
打开,大坏
十七,四七
调亮,调料
关闭,光闭
窗帘,超帘
亮度,让度
白色,马氏
中亮,重量
橙色,城设
天气,天天
温馨,温曦
夏普,下火
空气,宫气
松下,双下
空气,红气
纽曼,扭慢
空气,红气
开期,开漆
海信,看信
元素,元肃
开期,开心
开机,开气
大松,大声
空气,红气
格兰仕,格兰寺
长虹,航空
摇滚,摇怪
赞颂,这儿
摇滚,摇关
群众,权重
摇滚,摇怪
外语,我语
布鲁斯,木鲁斯
布鲁斯,慕鲁斯
校园,校语
爵士,爵世
快速,坏速
你,不
啥,赏
四色,试社
灯具,登具
故事,顾事
调成,调整
最亮,巨量
除湿,厨师
儿歌,国歌
风,封
自然光,字而光
减小,减少
风速,枫树
增大,重大
音量,营量
一句,以句
英语,隐以
听听,倾听
小些,小仙
清扫,青少
淡些,大仙
模式,博士
可以,何以
两分,两番
五十秒,无思庙
音量,雨量
除湿,厨师
打开,打海
制热,炙热
快进,会近
快进,换进
八台,吧台
汪峰,汪风
三台,上台
播,摸
查看,查饭
卫视,卫士
续播,旭波
二十,阿十
蒙语,蒙蒙
卫视,卫士
主,组
使用,还是
乌云,欧元
曹格,朝格
玛丽亚,玛利亚
海莉,海利
陈奕迅,臣郁献
浮夸,浮花
韩庚,韩宫
核硬,何意
迈克,麦克
背,为
回归,胡归
刘欢,流欢
金池,君池
夜夜,耶夜
绅士,身世
深情,申请
掀起,升请
慢慢,漫漫
么,吗
么,摸
点二,十二
点三二,七三二
二亿,报亿
六十,六百
八十,八五
九三,十三
爆笑,报效
体育,题育
炮炮,泡泡
创世,创市
联盟,四平
飞屋,非物
僵尸,姜尸
七雄,七降
播,拨
大圣,宋起
看,怕
逃学,桃学
威龙,威荣
二,奥
王国,王勃
利剑,绿剑
悲剧,美剧
搜索,烧索
旋律,旋历
猎兵,列兵
幸福,驯服
饭徒,贩徒
超舞,差五
此,纸
萌翻众,蒙帆众
据悉,据须
而,和
意见,预见
预计,豫计
挂出,挂输
八宗,八种
明日,每日
商报,上报
消息,消西
星火,新过
开业,开液
功能,工农
房价,绑价
查看,查办
诞生,当中
匿族,壁族
吉子,橘子
宾馆,时是
实施,常奸
由,陕
抗疲劳,胖皮劳
耐久,耐阻
自强,志强
职务,利用
力,率
看后,胖后
三名,杀名
销售,肖校
将,江
咬伤,伤痕
仍,又
可以,合以
精确,镜界
群,全
田新涛,田鑫涛
王立娟,王立君
大保,大宝
高速,高树
当做,当作
万科,问科
郁亮,玉亮
供图,共图
京华,金华
再,在
罗睿兰,罗瑞兰
耐心,爱心
以上,一上
恩,奔
朱孝天,祝啸天
星暹,星急
智造,制造
着,的
自己,自纸
搏击,摩击
最大,巨大
整机,整齐
硬朗,燃起
冬,东
味千,牵拉
食客,时刻
主导,出导
黄浦江,黄甫江
丝毫,思考
发臭,发售
神韵,水韵
积极,及其
请来,井来
库存,存过
更,共
注重,触动
传承,层承
房企,利房
全部,全播
素质,数字
今年,靳远
驳回,夺回
宣传,侵权
设至,设置
参与,餐饮
统计,统治
约,也
租赁,出品
和,游
巡游,出租
资金,知青
一,易
市街,四街
陈氏,城市
昏迷,冠迷
起火,激活
婚姻,欢姻
至,自
明起,民企
但,淡
进口量,进火量
上升,下升
清扫,江嫂
除尘,出差
音响,音箱
音响,音箱
风扇,风尚
粉色,反侧
小巢,小朝
高亮,高粱
阅读,医院
中亮,钟亮
超亮,超量
志高,制高
艾尔,埃尔
维鲸,微鲸
黑金,飞金
金曲,金区
印第安,印第押
音乐,音院
歌剧,格据
选曲,选取
舞曲,无曲
朋客,朋克
童声,童生
音乐,音院
斯堪,思康
的,了
紫,子
调,挑
水蛋,水大
颜色,眼色
辅热,腹热
太暗,泰暗
灶,奏
竹,煮
扫风,扫封
风量,挡风
设,射
为,维
设,射
十七,时期
切换,切化
强劲,文静
关机,公安
换切,框切
到,道
频道,贫道
频道,贫道
片尾,偏委
增大,这么
频道,贫道
上页,上宴
换,话
到,闹
频道,贫闹
什么,沈默
非诚,非常
上移,上医
卸掉,卸调
显示,想示
天津,千津
音量,意量
重庆,重敬
何洁,和洁
的,了
高凌风,高凌峰
李琦,李奇
清新,清心
黄小琥,黄小虎
华丽,华梨
骆驼,落嗦
小春,小川
幺,一
幺,一
六五,五六
七四一,四十一
传奇,查习
惊魂,精魂
幻城,换成
凡世,发誓
李小央,李筱洋
灰城,灰尘
伞兵,散兵
野店,冶店
谍影,电影
连续剧,爱续剧
非洲,非舟
魔幻,模画
叶檀,叶涵
情不自禁,情不资禁
她,他
她,他
银发,引发
扶强,浮强
俄反,合法
解读,解毒
它们,他们
车险,车想
难是,拿事
宝贵,保贵
破获,婆婆
云城,匀城
一栋,移栋
上届,商界
的,了
太窄,太深
刘晏含,刘红寒
她,的
技术,基术
赛会,再会
万圣节,发圣节
链家,店家
地产,碧查
王艳辉,王亚辉
莹莹,盈莹
正泰,正太
那样,纳药
啦,了
放凉,放粮
李想,理想
二百,两百
亦庄,一装
但,大
蓝筹股,狼筹武
三十六点,三百六十
杰东,解冻
纪录,记录
影市,影视
活力,火力
东莞,东满
一,邑
曝,报
面上,面伤
不限贷,不限代
其它,其他
市县,视线
安心,阿心
两步,两部
已成,李成
种业,种叶
于,雨
内地,登陆
补涨,土涨
除尘,出尘
清扫,青色
冲凉,冲良
调暗,挑岸
模式,莫式
超亮,超量
夏普,夏虎
飞利浦,菲利浦
民谣,民营
说唱,说称
激流,激瘤
制冷,质冷
收藏,搜查
调大,挑大
放,缝
紫,子
泥,迪
除湿,厨师
扫风,扫封
点,店
制冷,质乐
烦请,反请
关睿风,关瑞丰
设,射
扫风,扫封
卫视,电视
主页,主业
下集,下级
收看,收焊
卫视,卫士
十,时
出戏,书戏
马健涛,马建涛
歌曲,哥去
一生,医生
儿童音乐,儿童医院
抒情,抒型
了,乱
二百,两百
五五,一五
六五,五一
七点,零七
出没,初梦
杂诗,杂是
舞,五
季,记
大全,大权
不,顾
演义,演绎
惊心,精心
野蛮,演完
活力,火力
小婷,啸婷
狂蟒,狂妄
小调,小店
狐仙,胡仙
谭华杰,昙华解
与,雨
何姿,合资
是,事
经纪,经济
佣金,佣心
她,他
潢川,黄川
斗殴,西兜
撤减,特检
顺义,顺意
一家,一架
赛事,算事
曾爱云,张爱云
冷寂,冷静
逗留,倒流
已,以
极速,急速
影帝,引力
法媒,发媒
借鉴,界鉴
盗图,盗徒
一,以
迈步,外部
有,由
致二零伤,至二铃升
世锦赛,市锦赛
二点五,二十五
救,就
经适,经市
拟,你
公积,攻击
地,的
使得,始能
期待,期带
底联,抵连
外型,外形
音响,音效
聚会,聚贵
紫色,紫颂
多彩,多菜
小巢,小朝
微亮,微酿
亮度,调度
杨子,养子
富士通,服适通
海尔,还有
布鲁,不如
雅尔,雅耳
流行,流星
其它,其他
爵士,爵世
合成器,活成气
朋克,同克
混声,混生
复古,腹部
灵歌,林科
使者,使正
制冷,智能
风量,挡风
调亮,挑亮
单色,单做
灯具,冬具
录个,路过
打滚,大棍
下,向
变暗,变慢
烦请,含情
成,了
给,比
给,比
十八,十斑
移除,一处
音量,一辆
后集,后机
音量,一辆
奔跑,跟头
吧,爸
武媚娘,五媚娘
七,气
来首,来守
红星,洪星
陈奕迅,陈一血
张迈,帮卖
一首,一手
家族,江苏
歌,哥
歌,哥
光之翼,光之意
蔡依林,蔡余琳
情话,情况
秋意浓,邱意农
公寓,公益
二亿,二一
九零,五八
幺,一
成龙,抽龙
隋唐,崔堂
疯眼,封毅
七集,奇集
狮穴,失学
小小,乔晓
高兴,哲高
王嘉,王佳
保证,保障
计委,纪委
买家,卖家
李晓霞,李小霞
调侃,挑侃
的,地
通过,偷过
保荐,保健
伟业,为业
铜牌,通拍
协管员,习灌然
由,有
教父,照富
按首,手套
平衡,偏黄
玩,完
广告,报告
昭和,赵贺
它,他
它,他
吃,以
宋翔,宋祥
齐哲,汽车
从而,偶而
决负,局负
少胜多,手胜多
以炎,以盐
炎为例,眼为例
深圳,川镇
首个,购房
把门,栏门
那么,我们
疑似,依次
标枪,标签
重,众
搏击,国际
食欲,失欲
拟,逆
蓝景丽家,蓝井立家
尹勃称,尹伯昌
部份,部分
市民,视频
盘点,判定
恩晓洁,陈晓杰
竞走,镜组
音响,音箱
调暗,挑岸
微亮,微量
亮度,亮路
中亮,钟亮
纽曼,纽慢
飞利浦,菲利浦
格兰仕,格兰制
富士通,腹时通
杨子,扬子
汉朗,旱冷
博世,博士
日立,日历
金属,基属
哥特,戈特
核,和
石人,识人
一集,一季
摆风,摆封
儿歌,而歌
带,待
扫风,扫封
扫风,扫封
灶,造
扫风,扫封
爆草,爆炒
风量,风亮
抽慢,出慢
播,波
烦请,繁清
烦请,樊清
高风,高峰
升高,身高
一集,以及
十四,十字
五台,舞台
卫视,卫士
军情,军事
谢雨欣,谢雨心
谣,窑
江,姜
陈慧娴,陈慧贤
歌曲,歌去
听,厅
屠洪纲,土鸿刚
一首,一手
知道,之道
蜗居,莴苣
帅葱歌,帅聪哥
放首,放手
张迈,张曼
三,五
五九,八一
九四,九零
幺,一
六五,五六
二千,两千
月,越
嫂,早
鬼三惊,贵三金
那样,那药
古剑,古建
奇谭,奇坛
集,级
电击,电机
第三部,第三步
与,于
保镖,报镖
时,是
狗狗,狗够
索贿,所贿
但,单
价差,差价
思,司
以全,以泉
棉水,免水
刺,赐
利率,利润
伊,一
余家,瑜伽
她,他
楼鼓,楼骨
胡同,胡涂
祝营村,驻营村
一不愿,依不愿
闵波,敏波
不适,不是
王轩庭,王轩婷
乐靖宜,乐静仪
刘虹,刘红
玛迪,马迪
濮阳市,浦阳市
加气,假期
春蕾,春雷
谢霆锋,谢霆芬
继子,弟子
拒养,居养
未养,喂养
股值,骨值
实,识
较,交
石材,食牌
担忧,干扰
原石,原始
环,还
六零,榆棵
余棵,树正
正,挂
着,这
音箱,烟箱
音箱,烟箱
关灯,关东
大松,大升
创维,开创
博世,博士
创维,创威
酷开,苦开
吉他,吉泰
曼博,曼搏
灵歌,林歌
布鲁斯,普鲁斯
爵士,绝世
硬核,应何
朋客,朋克
亮度,亮部
制热,炙热
音量,烟量
微风,威风
风速,松树
清扫,庆扫
设,射
制冷,知道
烦请,反省
下摆,买风
卫视,卫士
增高,增钢
下集,下级
到,道
主,煮
卫视,卫士
九,酒
欧美,欧敏
移三,宜三
惊情,经情
的,地
励合,立合
月,乐
绿光,掠光
夜,业
哭,枯
绿,瑞
太阳,泰郎
事,诗
幺,一
幺,一
一点,十四
八八,八百
二百五十,两百五十
幺,一
二,两
喜洋洋,喜羊羊
前哨,钱寿
七,期
冰,叮
我慢,我们
林丹,云丹
有,由
之称,支撑
是尔冬,是尔东
心理,心里
继,据
效果,项目
他,她
所幸,索性
鸿海,红海
前燕,前宴
贾斯,贾瑟
试点,试演
蒙尘,龙尘
难以,以免
下文,下午
力度,低度
武杨,武阳
将,交
弓顶,宫鼎
世,是
造情,造成
带,待
又,有
国标,国籍
陈炜,陈伟
爆表,报表
核减,核检
留意,如意
指,之
杨凤,凤林
之前,值签
放开,开放
亿元,议元
复合,复活
李克强,吕克强
十,石
以,与
教益,交益
身陷,深陷
吾,屋
变暗,变岸
狂吸睛,狂心经
停,请
音响,音箱
亮,的
